377
-0.242756 0.2185 -1.42255 0.177849
-0.474707 0.223762 -1.35821 0.167955
-0.719261 0.199641 -1.26544 0.19094
-0.891791 0.231372 -1.12094 0.178222
-1.10344 0.193757 -0.953917 0.164934
-1.25186 0.211067 -0.728386 0.192704
-1.41908 0.215861 -0.267883 0.191021
-1.4256 0.213415 0.246783 0.146235
-1.45393 0.197161 0.0470685 0.165762
-1.36793 0.203595 0.490293 0.164709
-1.25951 0.219812 0.700219 0.158472
-1.11918 0.193449 0.938317 0.158472
-0.948496 0.220367 1.08381 0.183715
-0.731596 0.192656 1.26457 0.196679
-0.522553 0.20587 1.35259 0.19868
-0.272944 0.191676 1.43439 0.161741
-0.0459667 0.212921 1.4435 0.151441
0.210937 0.210885 1.43043 0.188579
0.695595 0.21296 1.2667 0.190329
1.09204 0.21173 0.948395 0.176595
1.22324 0.222643 0.755813 0.134818
1.34755 0.202338 0.538935 0.159624
1.40647 0.241775 0.248287 0.170408
1.2857 0.0850669 -0.73872 0.185906
1.06541 0.0691773 -1.02846 0.178379
0.865535 0.055067 -1.20482 0.146295
0.682484 0.0172036 -1.32676 0.194723
0.289215 0.0350171 -1.46233 0.195766
-0.137192 0.0479566 -1.47845 0.175028
-0.35094 0.022364 -1.44839 0.167955
-0.654421 0.0098568 -1.34145 0.167955
-1.20318 0.0216025 -0.87945 0.190662
-1.38195 0.0701193 -0.539319 0.192704
-1.4761 0.0687748 -0.116769 0.176262
-1.45853 0.0264589 0.309947 0.165605
-0.903665 0.0490357 1.17958 0.156452
-0.435804 0.0277296 1.42454 0.19868
-0.164398 0.00342886 1.48494 0.151441
0.498456 0.0604869 1.40103 0.188579
0.949804 0.0826841 1.13913 0.190329
1.30894 0.0424454 0.708863 0.162127
1.43118 0.0203381 0.416689 0.162127
1.4765 0.027809 0.205296 0.15683
-1.35163 0.037625 0.61958 0.165605
-1.06886 0.025204 1.03734 0.141998
0.998131 -0.498724 0.0947065 0.139356
-0.652852 0.489977 -0.820278 0.149538
-0.927413 0.487437 0.517226 0.152628
-1.49021 0.00627234 0.0977069 0.134439
0.305512 0.0249983 1.46002 0.16769
1.19169 0.0485422 0.886541 0.179344
-0.841658 0.0354153 -1.22629 0.139907
-0.192797 0.164384 -0.495628 0.125482
-1.01245 0.0671973 -1.08197 0.150021
